0.03847 , 10 
0.12566 , 20 
0.15232 , 30 
0.19101 , 40 
0.25132 , 50 
0.26656 , 60 
0.35904 , 70 
0.40537 , 80 
0.44880 , 90 
0.43982 , 100  
0.54978 , 125  
0.61880 , 150  
0.66139 , 175  
0.75398 , 200  
0.95200 , 300  
1.00531 , 400  
1.25664 , 500  
1.30318 , 750  
1.25664 , 1000 
1.57080 , 5000 
1.57080 , 10000 
